Day,Group,Food Name,Amount,Energy (kcal),Alcohol (g),Caffeine (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (µg),Folate (µg),Vitamin A (µg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (µg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (µg),Sodium (mg),Zinc (mg),Carbs (g),Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Net Carbs (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),Omega-6 (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Category
2024-07-05,"Lunch","Rice, White, Short-Grain, Cooked, Unenriched","1.00 cup",266.50,,,140.49,0.04,0.03,0.82,0.81,0.12,,4.10,,,,,,2.05,0.15,0.41,16.40,0.73,67.65,53.30,,,0.82,58.90,,,,,58.90,0.39,,0.12,0.10,0.10,,0.02,0.08,0.10,0.11,0.21,0.40,0.17,0.11,0.26,4.84,0.17,0.06,0.16,0.30,"Cereal Grains and Pasta"
2024-07-05,"Lunch","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-05,"Lunch","Apple, Fresh, With Skin","1.00 large - 3 1/4"" diameter",115.96,0.00,0.00,190.80,0.04,0.06,0.20,0.14,0.09,0.00,6.69,6.04,10.26,0.00,0.47,4.91,13.38,0.06,0.27,11.15,0.08,24.53,238.61,0.00,2.23,0.09,30.80,5.35,0.11,23.17,0.00,23.64,0.38,0.00,0.02,0.11,0.06,0.00,0.02,0.10,0.00,0.01,0.01,0.03,0.03,0.00,0.01,0.58,0.01,0.00,0.00,0.03,"Fruits and Fruit Juices"
2024-07-05,"Dinner","Protein Drink","1.00 full recipe",170.00,,,,,,,,,,,,,,,,150.00,,,,,,200.00,,163.50,,8.50,,,7.50,,8.50,2.25,60.00,,,1.25,0.00,,,0.70,0.40,1.60,2.60,2.30,0.50,0.70,28.50,1.80,0.30,0.70,1.30,""
2024-07-05,"Snacks","Chinese Cabbage, Pak-Choi, Raw","25.00 g",3.25,0.00,0.00,23.83,0.01,0.02,0.13,0.02,0.05,0.00,16.50,55.86,11.25,0.00,0.02,11.38,26.25,0.01,0.20,4.75,0.04,9.25,63.00,0.13,16.25,0.05,0.55,0.25,0.00,0.30,0.00,0.29,0.05,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.02,0.02,0.00,0.01,0.38,0.01,0.00,0.01,0.02,"Vegetables and Vegetable Products"
2024-07-05,"Snacks","Spinach, Raw","1.00 cup, cut pieces",6.90,0.00,0.00,27.42,0.02,0.06,0.22,0.02,0.06,0.00,58.20,140.66,8.43,0.00,0.59,144.88,29.70,0.04,0.81,23.70,0.27,14.70,167.41,0.30,23.70,0.16,1.09,0.66,0.03,0.13,0.00,0.42,0.12,0.00,0.00,0.05,0.02,0.00,0.04,0.00,0.01,0.02,0.04,0.07,0.05,0.02,0.04,0.86,0.04,0.01,0.03,0.05,"Vegetables and Vegetable Products"
2024-07-05,"Snacks","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-06,"Uncategorized","Nescafe, Instant Coffee ","1.00 tsp",5.00,,70.00,0.56,,,,,,,,,,,,,,,,,,,,,2.00,,0.87,,,0.01,,0.87,0.00,,,,,,,,,,,,,,,0.30,,,,,"Beverages"
2024-07-06,"Uncategorized","Beer, Higher Alcohol","2.00 bottle - each 12 fl oz",425.95,56.55,0.00,668.30,0.22,0.66,8.08,1.54,0.66,0.15,132.19,0.00,0.00,0.00,0.00,0.00,58.75,0.06,0.22,88.13,0.16,235.01,455.33,4.41,29.38,0.07,1.98,0.00,0.00,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.61,0.00,0.00,0.00,0.00,"Beverages"
2024-07-06,"Uncategorized","Brandy","4.00 jigger/shot - each 1.5 fl oz",385.31,55.71,0.00,111.09,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.00,0.03,6.67,3.34,0.00,1.67,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2024-07-06,"Breakfast","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-06,"Breakfast","Mac and Cheese","2.00 full recipe",872.81,0.00,0.00,5.09,0.00,0.01,0.01,0.03,0.00,0.05,0.85,194.13,0.00,2.92,0.66,1.99,306.81,0.00,0.01,0.57,0.00,6.81,406.81,0.28,1008.56,0.03,116.26,21.32,0.00,27.66,0.00,94.94,32.76,75.61,6.65,0.85,21.43,0.93,0.09,0.29,0.00,0.01,0.01,0.02,0.02,0.01,0.01,22.56,0.01,0.00,0.01,0.02,""
2024-07-06,"Lunch","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-06,"Lunch","Spinach, Raw","1.00 cup, cut pieces",6.90,0.00,0.00,27.42,0.02,0.06,0.22,0.02,0.06,0.00,58.20,140.66,8.43,0.00,0.59,144.88,29.70,0.04,0.81,23.70,0.27,14.70,167.41,0.30,23.70,0.16,1.09,0.66,0.03,0.13,0.00,0.42,0.12,0.00,0.00,0.05,0.02,0.00,0.04,0.00,0.01,0.02,0.04,0.07,0.05,0.02,0.04,0.86,0.04,0.01,0.03,0.05,"Vegetables and Vegetable Products"
2024-07-06,"Lunch","Chinese Cabbage, Pak-Choi, Raw","25.00 g",3.25,0.00,0.00,23.83,0.01,0.02,0.13,0.02,0.05,0.00,16.50,55.86,11.25,0.00,0.02,11.38,26.25,0.01,0.20,4.75,0.04,9.25,63.00,0.13,16.25,0.05,0.55,0.25,0.00,0.30,0.00,0.29,0.05,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.02,0.02,0.00,0.01,0.38,0.01,0.00,0.01,0.02,"Vegetables and Vegetable Products"
2024-07-06,"Dinner","Protein Drink","1.00 full recipe",170.00,,,,,,,,,,,,,,,,150.00,,,,,,200.00,,163.50,,8.50,,,7.50,,8.50,2.25,60.00,,,1.25,0.00,,,0.70,0.40,1.60,2.60,2.30,0.50,0.70,28.50,1.80,0.30,0.70,1.30,""
2024-07-07,"Uncategorized","Nescafe, Instant Coffee ","1.00 tsp",5.00,,70.00,0.56,,,,,,,,,,,,,,,,,,,,,2.00,,0.87,,,0.01,,0.87,0.00,,,,,,,,,,,,,,,0.30,,,,,"Beverages"
2024-07-07,"Breakfast","Protein Drink","1.00 full recipe",170.00,,,,,,,,,,,,,,,,150.00,,,,,,200.00,,163.50,,8.50,,,7.50,,8.50,2.25,60.00,,,1.25,0.00,,,0.70,0.40,1.60,2.60,2.30,0.50,0.70,28.50,1.80,0.30,0.70,1.30,""
2024-07-07,"Lunch","Chicken Breast, Skin Removed Before Cooking","200.00 g",346.00,0.00,0.00,129.52,0.13,0.23,24.84,1.94,1.20,0.68,8.00,18.00,0.00,10.00,0.54,0.60,30.00,0.10,2.12,54.00,0.03,432.00,494.00,48.80,154.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,9.02,170.00,3.08,1.96,2.54,0.18,0.20,1.64,0.79,1.92,3.26,4.64,5.25,1.71,2.45,61.82,2.61,0.72,2.09,3.07,"Poultry Products"
2024-07-07,"Lunch","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-07,"Lunch","Rice, White, Short-Grain, Cooked, Unenriched","2.00 cup",533.00,,,280.97,0.08,0.07,1.64,1.63,0.24,,8.20,,,,,,4.10,0.30,0.82,32.80,1.46,135.30,106.60,,,1.64,117.79,,,,,117.79,0.78,,0.24,0.21,0.21,,0.04,0.17,0.20,0.23,0.42,0.80,0.35,0.23,0.52,9.68,0.34,0.11,0.32,0.59,"Cereal Grains and Pasta"
2024-07-07,"Dinner","Pizza, Homemade or Restaurant, One Meat Topping, Thick Crust or Deep Dish","300.00 g",730.35,0.00,0.00,236.17,1.56,0.88,9.43,1.16,0.35,0.93,276.50,156.13,19.37,15.84,3.55,24.78,415.09,0.38,7.10,67.62,1.00,461.64,809.77,57.51,1726.48,3.35,97.48,7.13,78.14,8.99,0.41,90.29,25.58,43.96,9.32,5.28,8.61,0.40,0.49,4.46,0.36,0.65,1.17,2.04,1.10,0.56,1.29,28.26,1.01,0.45,1.03,1.35,"Meals, Entrees, and Sidedishes"
2024-07-07,"Snacks","Apple, Fresh, With Skin","1.00 large - 3 1/4"" diameter",115.96,0.00,0.00,190.80,0.04,0.06,0.20,0.14,0.09,0.00,6.69,6.04,10.26,0.00,0.47,4.91,13.38,0.06,0.27,11.15,0.08,24.53,238.61,0.00,2.23,0.09,30.80,5.35,0.11,23.17,0.00,23.64,0.38,0.00,0.02,0.11,0.06,0.00,0.02,0.10,0.00,0.01,0.01,0.03,0.03,0.00,0.01,0.58,0.01,0.00,0.00,0.03,"Fruits and Fruit Juices"
2024-07-07,"Snacks","Kejoy, Donut, Dark Chocolate Almond","1.00 donut",240.00,,,,,,,,,,,,,52.00,,,30.00,,1.70,5.00,,,200.00,,150.00,,19.00,9.00,,1.00,0.00,6.00,20.00,0.00,,,10.00,0.00,,,,,,,,,,6.00,,,,,"Sweets"
2024-07-07,"Snacks","McDonald's Australia, Chocolate Soft Serve Caramel Sundae, Large","1.00 Serving",515.91,,,,,,,,,,,,,,,,,,,,,,,,255.00,,97.30,,,65.10,,97.30,9.30,,,,6.30,,,,,,,,,,,8.10,,,,,"Restaurant Foods"
2024-07-08,"Uncategorized","McDonald's, French Fries","2.00 large - order",968.71,0.00,0.00,142.54,0.65,0.12,8.62,3.34,1.77,0.00,59.12,0.55,48.61,0.00,6.44,53.36,53.02,1.10,2.05,131.47,0.92,262.75,2027.54,13.94,787.22,1.80,131.44,13.47,103.78,5.85,0.00,117.96,46.06,0.00,17.21,21.56,5.61,0.18,2.65,18.51,0.14,0.25,0.46,0.68,0.68,0.18,0.50,11.23,0.41,0.18,0.42,0.63,"Fast Foods"
2024-07-08,"Uncategorized","Fico, Potato Crisps, Sweet & Sour","100.00 g",492.26,,,,,,,,,,,,,,,,,,,,,,,,1.49,,69.52,2.30,,22.70,,67.22,22.70,,,,10.20,0.00,,,,,,,,,,6.50,,,,,"Snacks"
2024-07-08,"Breakfast","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-08,"Breakfast","Mac and Cheese","1.00 full recipe",436.40,0.00,0.00,2.55,0.00,0.00,0.01,0.02,0.00,0.02,0.43,97.07,0.00,1.46,0.33,0.99,153.41,0.00,0.00,0.28,0.00,3.41,203.41,0.14,504.28,0.01,58.13,10.66,0.00,13.83,0.00,47.47,16.38,37.80,3.32,0.43,10.71,0.47,0.04,0.14,0.00,0.00,0.01,0.01,0.01,0.00,0.01,11.28,0.01,0.00,0.01,0.01,""
2024-07-08,"Lunch","Lovely Pao, Siopao, Chicken Asado","1.00 siopao",390.00,,,,,,,,,,,30.00,0.00,,,,80.00,,3.60,,,,,,430.00,,49.00,0.00,,4.00,,49.00,11.00,110.00,,,4.00,0.00,,,,,,,,,,21.00,,,,,"Meals, Entrees, and Sidedishes"
2024-07-08,"Dinner","Chicken Breast, Skin Removed Before Cooking","200.00 g",346.00,0.00,0.00,129.52,0.13,0.23,24.84,1.94,1.20,0.68,8.00,18.00,0.00,10.00,0.54,0.60,30.00,0.10,2.12,54.00,0.03,432.00,494.00,48.80,154.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,9.02,170.00,3.08,1.96,2.54,0.18,0.20,1.64,0.79,1.92,3.26,4.64,5.25,1.71,2.45,61.82,2.61,0.72,2.09,3.07,"Poultry Products"
2024-07-09,"Uncategorized","Nescafe, Instant Coffee ","1.00 tsp",5.00,,70.00,0.56,,,,,,,,,,,,,,,,,,,,,2.00,,0.87,,,0.01,,0.87,0.00,,,,,,,,,,,,,,,0.30,,,,,"Beverages"
2024-07-09,"Breakfast","Quaker, Instant Oatmeal, Plain","2.00 packet - prepared",202.72,0.00,0.00,241.76,0.25,0.03,0.58,0.67,0.04,0.00,248.36,432.32,0.00,0.00,0.28,1.06,203.67,0.23,13.84,74.05,1.90,236.88,204.96,12.99,159.56,1.43,38.93,5.60,31.72,0.84,0.00,33.33,3.86,0.00,1.30,1.42,0.75,0.01,0.04,1.37,0.24,0.16,0.28,0.54,0.38,0.12,0.37,6.67,0.21,0.10,0.21,0.40,"Breakfast Cereals"
2024-07-09,"Breakfast","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-09,"Lunch","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-09,"Lunch","White Rice, Steamed","1.00 cup",205.41,0.00,0.00,108.14,0.26,0.02,2.33,0.62,0.15,0.00,67.63,0.00,0.00,0.00,0.06,0.00,15.80,0.11,1.90,18.96,0.75,67.94,55.30,11.85,1.58,0.77,44.51,0.54,36.34,0.05,0.00,43.95,0.44,0.00,0.14,0.12,0.12,0.00,0.02,0.10,0.09,0.10,0.18,0.35,0.15,0.10,0.23,4.25,0.15,0.05,0.14,0.26,"Cereal Grains and Pasta"
2024-07-09,"Lunch","Eggs, Cooked","1.50 large",116.25,0.00,0.00,55.97,0.05,0.38,0.05,1.05,0.09,0.83,33.00,112.00,0.00,65.25,0.77,0.22,37.50,0.01,0.89,7.50,0.02,129.00,94.50,23.10,93.00,0.79,0.84,0.00,0.00,0.84,0.00,0.83,7.96,279.75,3.06,1.06,2.45,0.00,0.05,0.98,0.22,0.22,0.51,0.81,0.68,0.29,0.50,9.44,0.45,0.11,0.38,0.58,"Dairy and Egg Products"
2024-07-09,"Dinner","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-09,"Dinner","White Rice, Steamed","1.00 cup",205.41,0.00,0.00,108.14,0.26,0.02,2.33,0.62,0.15,0.00,67.63,0.00,0.00,0.00,0.06,0.00,15.80,0.11,1.90,18.96,0.75,67.94,55.30,11.85,1.58,0.77,44.51,0.54,36.34,0.05,0.00,43.95,0.44,0.00,0.14,0.12,0.12,0.00,0.02,0.10,0.09,0.10,0.18,0.35,0.15,0.10,0.23,4.25,0.15,0.05,0.14,0.26,"Cereal Grains and Pasta"
2024-07-09,"Dinner","Eggs, Cooked","1.50 large",116.25,0.00,0.00,55.97,0.05,0.38,0.05,1.05,0.09,0.83,33.00,112.00,0.00,65.25,0.77,0.22,37.50,0.01,0.89,7.50,0.02,129.00,94.50,23.10,93.00,0.79,0.84,0.00,0.00,0.84,0.00,0.83,7.96,279.75,3.06,1.06,2.45,0.00,0.05,0.98,0.22,0.22,0.51,0.81,0.68,0.29,0.50,9.44,0.45,0.11,0.38,0.58,"Dairy and Egg Products"
2024-07-09,"Snacks","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-10,"Uncategorized","Nescafe, Instant Coffee ","1.00 tsp",5.00,,70.00,0.56,,,,,,,,,,,,,,,,,,,,,2.00,,0.87,,,0.01,,0.87,0.00,,,,,,,,,,,,,,,0.30,,,,,"Beverages"
2024-07-10,"Breakfast","Pear, Fresh","1.00 large",131.10,0.00,0.00,193.11,0.03,0.06,0.37,0.11,0.07,0.00,16.10,2.97,9.89,0.00,0.48,10.12,20.70,0.19,0.41,16.10,0.11,27.60,266.80,0.23,2.30,0.23,35.03,7.27,0.00,22.42,0.00,22.62,0.32,0.00,0.19,0.22,0.05,0.00,0.00,0.21,0.00,0.00,0.03,0.04,0.04,0.00,0.03,0.83,0.03,0.00,0.00,0.04,"Fruits and Fruit Juices"
2024-07-10,"Breakfast","White Rice, Steamed","2.00 cup",410.81,0.00,0.00,216.28,0.52,0.04,4.66,1.23,0.29,0.00,135.25,0.00,0.00,0.00,0.13,0.00,31.60,0.22,3.79,37.92,1.49,135.88,110.60,23.70,3.16,1.55,89.02,1.07,72.68,0.09,0.00,87.89,0.88,0.00,0.28,0.24,0.24,0.00,0.04,0.20,0.17,0.20,0.37,0.70,0.31,0.20,0.46,8.50,0.30,0.10,0.28,0.52,"Cereal Grains and Pasta"
2024-07-10,"Breakfast","Chicken Breast, Skin Removed Before Cooking","200.00 g",346.00,0.00,0.00,129.52,0.13,0.23,24.84,1.94,1.20,0.68,8.00,18.00,0.00,10.00,0.54,0.60,30.00,0.10,2.12,54.00,0.03,432.00,494.00,48.80,154.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,9.02,170.00,3.08,1.96,2.54,0.18,0.20,1.64,0.79,1.92,3.26,4.64,5.25,1.71,2.45,61.82,2.61,0.72,2.09,3.07,"Poultry Products"
2024-07-10,"Breakfast","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-10,"Dinner","Chicken Breast, Skin Removed Before Cooking","200.00 g",346.00,0.00,0.00,129.52,0.13,0.23,24.84,1.94,1.20,0.68,8.00,18.00,0.00,10.00,0.54,0.60,30.00,0.10,2.12,54.00,0.03,432.00,494.00,48.80,154.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,9.02,170.00,3.08,1.96,2.54,0.18,0.20,1.64,0.79,1.92,3.26,4.64,5.25,1.71,2.45,61.82,2.61,0.72,2.09,3.07,"Poultry Products"
2024-07-10,"Dinner","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-11,"Uncategorized","Nescafe, Instant Coffee ","1.00 tsp",5.00,,70.00,0.56,,,,,,,,,,,,,,,,,,,,,2.00,,0.87,,,0.01,,0.87,0.00,,,,,,,,,,,,,,,0.30,,,,,"Beverages"
2024-07-11,"Breakfast","Gardenia, High Fiber Whole Wheat Bread","1.00 x 2.0 Slices",170.00,,,,0.21,0.15,1.60,,,,136.00,105.00,0.60,,,,120.00,,3.42,,,,,,241.00,,30.00,6.00,,3.00,,24.00,2.00,0.00,,,1.00,0.00,,,,,,,,,,8.00,,,,,"Baked Products"
2024-07-11,"Breakfast","Eggs, Cooked","1.50 large",116.25,0.00,0.00,55.97,0.05,0.38,0.05,1.05,0.09,0.83,33.00,112.00,0.00,65.25,0.77,0.22,37.50,0.01,0.89,7.50,0.02,129.00,94.50,23.10,93.00,0.79,0.84,0.00,0.00,0.84,0.00,0.83,7.96,279.75,3.06,1.06,2.45,0.00,0.05,0.98,0.22,0.22,0.51,0.81,0.68,0.29,0.50,9.44,0.45,0.11,0.38,0.58,"Dairy and Egg Products"
2024-07-11,"Breakfast","White Rice, Steamed","0.50 cup",102.70,0.00,0.00,54.07,0.13,0.01,1.17,0.31,0.07,0.00,33.81,0.00,0.00,0.00,0.03,0.00,7.90,0.05,0.95,9.48,0.37,33.97,27.65,5.93,0.79,0.39,22.25,0.27,18.17,0.02,0.00,21.97,0.22,0.00,0.07,0.06,0.06,0.00,0.01,0.05,0.04,0.05,0.09,0.18,0.08,0.05,0.11,2.13,0.08,0.02,0.07,0.13,"Cereal Grains and Pasta"
2024-07-11,"Breakfast","Chicken Breast, Skin Removed Before Cooking","200.00 g",346.00,0.00,0.00,129.52,0.13,0.23,24.84,1.94,1.20,0.68,8.00,18.00,0.00,10.00,0.54,0.60,30.00,0.10,2.12,54.00,0.03,432.00,494.00,48.80,154.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,9.02,170.00,3.08,1.96,2.54,0.18,0.20,1.64,0.79,1.92,3.26,4.64,5.25,1.71,2.45,61.82,2.61,0.72,2.09,3.07,"Poultry Products"
2024-07-11,"Lunch","Pear, Fresh","1.00 large",131.10,0.00,0.00,193.11,0.03,0.06,0.37,0.11,0.07,0.00,16.10,2.97,9.89,0.00,0.48,10.12,20.70,0.19,0.41,16.10,0.11,27.60,266.80,0.23,2.30,0.23,35.03,7.27,0.00,22.42,0.00,22.62,0.32,0.00,0.19,0.22,0.05,0.00,0.00,0.21,0.00,0.00,0.03,0.04,0.04,0.00,0.03,0.83,0.03,0.00,0.00,0.04,"Fruits and Fruit Juices"
2024-07-11,"Dinner","Eggs, Cooked","1.50 large",116.25,0.00,0.00,55.97,0.05,0.38,0.05,1.05,0.09,0.83,33.00,112.00,0.00,65.25,0.77,0.22,37.50,0.01,0.89,7.50,0.02,129.00,94.50,23.10,93.00,0.79,0.84,0.00,0.00,0.84,0.00,0.83,7.96,279.75,3.06,1.06,2.45,0.00,0.05,0.98,0.22,0.22,0.51,0.81,0.68,0.29,0.50,9.44,0.45,0.11,0.38,0.58,"Dairy and Egg Products"
2024-07-11,"Dinner","White Rice, Steamed","0.50 cup",102.70,0.00,0.00,54.07,0.13,0.01,1.17,0.31,0.07,0.00,33.81,0.00,0.00,0.00,0.03,0.00,7.90,0.05,0.95,9.48,0.37,33.97,27.65,5.93,0.79,0.39,22.25,0.27,18.17,0.02,0.00,21.97,0.22,0.00,0.07,0.06,0.06,0.00,0.01,0.05,0.04,0.05,0.09,0.18,0.08,0.05,0.11,2.13,0.08,0.02,0.07,0.13,"Cereal Grains and Pasta"
2024-07-11,"Dinner","Chicken Breast, Skin Removed Before Cooking","200.00 g",346.00,0.00,0.00,129.52,0.13,0.23,24.84,1.94,1.20,0.68,8.00,18.00,0.00,10.00,0.54,0.60,30.00,0.10,2.12,54.00,0.03,432.00,494.00,48.80,154.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,9.02,170.00,3.08,1.96,2.54,0.18,0.20,1.64,0.79,1.92,3.26,4.64,5.25,1.71,2.45,61.82,2.61,0.72,2.09,3.07,"Poultry Products"
2024-07-12,"Uncategorized","Nescafe, Instant Coffee ","1.00 tsp",5.00,,70.00,0.56,,,,,,,,,,,,,,,,,,,,,2.00,,0.87,,,0.01,,0.87,0.00,,,,,,,,,,,,,,,0.30,,,,,"Beverages"
2024-07-12,"Breakfast","Gardenia, High Fiber Whole Wheat Bread","1.00 x 2.0 Slices",170.00,,,,0.21,0.15,1.60,,,,136.00,105.00,0.60,,,,120.00,,3.42,,,,,,241.00,,30.00,6.00,,3.00,,24.00,2.00,0.00,,,1.00,0.00,,,,,,,,,,8.00,,,,,"Baked Products"
